Type,Electrolyte,Width [s],Interval [s],Train pulses #,Resistor,Measure #,Polarization,IDSmed [A],IDSmed [A],delIDS [A],delIDS [A],Gn [S],Gn [S]
Bicamada,KCl,0.1,0.03,10,1,6,neg,8.138243523111065e-05,2.978284163652757e-06,1.5937985153882347e-08,6.5267328140135235e-09,7.657284862819529e-06,2.1801800314155387e-06
Bicamada,KCl,0.1,0.03,10,1,7,neg,8.14056516749891e-05,2.972644231682476e-06,2.3216443878468543e-08,6.0108431431235074e-09,5.938906162395121e-06,4.063193319933346e-06
Bicamada,KCl,0.1,0.03,10,1,8,neg,8.143003409107526e-05,2.9738570248434292e-06,2.4382416086154993e-08,1.9795628550494746e-09,5.722436151340699e-06,3.2645135329240543e-06
Bicamada,KCl,0.1,0.03,10,1,9,neg,8.143760366389567e-05,2.974750344146687e-06,7.569572820401269e-09,2.1753319289938166e-09,7.688978832616611e-06,3.518381688782145e-06
Bicamada,KCl,0.1,0.03,10,1,10,neg,8.14591915817194e-05,2.9673990189711997e-06,2.1587917823737038e-08,7.3736781864812156e-09,8.760332827946788e-06,2.284242758536377e-06
Bicamada,KCl,0.1,0.03,10,1,11,pos,8.109470748725774e-05,3.0187512962609668e-06,-3.6448409446165897e-07,9.111061042348568e-08,4.8604192528711844e-06,3.6477195007307796e-06
Bicamada,KCl,0.1,0.03,10,1,12,pos,8.102287673258009e-05,3.024298771442257e-06,-7.183075467764867e-08,2.1869820861161045e-08,2.959257573990607e-06,3.553503362995545e-06
Bicamada,KCl,0.1,0.03,10,1,13,pos,8.097817143000914e-05,3.036800125733135e-06,-4.470530257094652e-08,1.3305843667128266e-08,2.570480041625796e-06,2.797812001546468e-06
Bicamada,KCl,0.1,0.03,10,1,14,pos,8.095317950089036e-05,3.0428921664634997e-06,-2.4991929118793152e-08,1.0746021077624064e-08,1.989913131450103e-06,5.733103865884418e-06
Bicamada,KCl,0.1,0.03,10,1,15,pos,8.092973431909438e-05,3.0383971692843356e-06,-2.3445181795977987e-08,9.873986387204507e-09,1.7854393602601123e-06,3.6297875195471444e-06
Bicamada,KCl,0.1,0.03,10,1,16,pos,8.091898939710518e-05,3.036244174765441e-06,-1.0744921989191153e-08,2.3559460979172456e-09,2.386386435430187e-06,4.9628794735929204e-06
Bicamada,KCl,0.1,0.03,10,1,17,pos,8.090593125113325e-05,3.0384010607597268e-06,-1.3058145971934485e-08,2.533763996997653e-09,1.0072085473446033e-06,3.7342635082517735e-06
Bicamada,KCl,0.1,0.03,10,1,18,pos,8.089873313110729e-05,3.043113726596456e-06,-7.198120025956693e-09,6.975623452434235e-09,3.7469441066423667e-06,7.229655331014353e-06
Bicamada,KCl,0.1,0.03,10,1,19,pos,8.088042272902385e-05,3.0396922524583784e-06,-1.8310402083443478e-08,4.570016660095833e-09,3.6348606352801005e-07,3.4496709797575486e-06
Bicamada,KCl,0.1,0.03,10,1,20,pos,8.08697629205805e-05,3.0412102501072673e-06,-1.0659808443354754e-08,4.5185847716990805e-09,-2.4048057513242904e-06,3.921737474176296e-06
Bicamada,KCl,0.1,0.03,10,1,21,neg,8.113562595705541e-05,2.9944668973465593e-06,2.658630364749115e-07,9.963820504805813e-08,1.8426565312665087e-06,2.243658679755577e-06
Bicamada,KCl,0.1,0.03,10,1,22,neg,8.125645240397716e-05,2.9849820448212576e-06,1.2082644692175867e-07,2.5973490231251e-08,5.490761211125739e-06,3.1531425616895387e-06
Bicamada,KCl,0.1,0.03,10,1,23,neg,8.131314507409115e-05,2.9801744465014004e-06,5.669267011399367e-08,7.311855164689446e-09,5.048177224671327e-06,3.4119064539665043e-06
Bicamada,KCl,0.1,0.03,10,1,24,neg,8.135670213960111e-05,2.9835300570332803e-06,4.355706550995367e-08,9.975497832443658e-09,4.57047663992794e-06,3.552179834917707e-06
Bicamada,KCl,0.1,0.03,10,1,25,neg,8.138633885816186e-05,2.9738217465660168e-06,2.9636718560752013e-08,1.1150223440806711e-08,6.456447830764974e-06,4.536852663789683e-06
Bicamada,KCl,0.1,0.03,10,1,26,neg,8.141240861429348e-05,2.970849199920375e-06,2.60697561316147e-08,7.934058172560084e-09,5.715511009364846e-06,3.294895793648371e-07
Bicamada,KCl,0.1,0.03,10,1,27,neg,8.143463196574885e-05,2.9686213169132676e-06,2.2223351455371205e-08,2.3232463850231215e-09,6.449041935281949e-06,1.9142501044449853e-06
Bicamada,KCl,0.1,0.03,10,1,28,neg,8.14417200369159e-05,2.9671168020424657e-06,7.088071167042169e-09,1.5192755326863332e-09,4.659321736268407e-06,1.6701583696400907e-06
Bicamada,KCl,0.1,0.03,10,1,29,neg,8.146739484497327e-05,2.9738829947475497e-06,2.567480805737432e-08,1.1310585050706082e-08,5.2927362029215625e-06,2.3973218115632417e-06
Bicamada,KCl,0.1,0.03,10,1,30,neg,8.14839315808058e-05,2.9707195860483007e-06,1.653673583253597e-08,3.2090350422466512e-09,5.28549811238133e-06,2.768592898686963e-06
Bicamada,KCl,0.1,0.03,10,1,31,pos,8.111602263246216e-05,3.028974830353851e-06,-3.6790894834363524e-07,9.856937172056976e-08,3.6521682373138035e-06,2.9103346922759413e-06
Bicamada,KCl,0.1,0.03,10,1,32,pos,8.104683623362992e-05,3.030916692984137e-06,-6.918639883224387e-08,2.2502483556727837e-08,-4.620070512287878e-08,8.993789125204134e-07
Bicamada,KCl,0.1,0.03,10,1,33,pos,8.100891144143436e-05,3.0410632201026854e-06,-3.792479219555389e-08,1.2560622403754428e-08,-8.540015259664215e-07,2.1824367911095046e-06
Bicamada,KCl,0.1,0.03,10,1,34,pos,8.097631787980693e-05,3.0357807239573106e-06,-3.259356162743643e-08,1.5077622304086734e-08,-1.490004164820223e-07,6.015359823450769e-06
Bicamada,KCl,0.1,0.03,10,1,35,pos,8.095059994654245e-05,3.0449082139335433e-06,-2.571793326448339e-08,1.030644839934079e-08,-1.5001326652070715e-06,5.29722316667292e-06
Bicamada,KCl,0.1,0.03,10,1,36,pos,8.093298076043236e-05,3.0416423366687567e-06,-1.7619186110096056e-08,7.74563214390269e-09,-1.4655732001663414e-06,3.7043722640645166e-06
Bicamada,KCl,0.1,0.03,10,1,37,pos,8.092331139171922e-05,3.0409218469012407e-06,-9.669368713124035e-09,6.700024462947408e-09,2.7775564025883863e-06,6.407675654390717e-06
Bicamada,KCl,0.1,0.03,10,1,38,pos,8.090708077664507e-05,3.0370919239633887e-06,-1.6230615074155198e-08,4.152154720418325e-09,-2.054147759240494e-06,5.9295419648864555e-06
Bicamada,KCl,0.1,0.03,10,1,39,pos,8.090035953500774e-05,3.0280415351142203e-06,-6.7212416373361224e-09,9.056663920408634e-09,-3.273932059469281e-06,4.666394762204645e-06
Bicamada,KCl,0.1,0.03,10,1,40,pos,8.088706029714861e-05,3.0402888262050034e-06,-1.3299237859124938e-08,1.2363486572813772e-08,-4.7195777132334055e-06,2.242847266201002e-06
Bicamada,KCl,0.1,0.03,10,1,41,neg,8.114851872657407e-05,2.9955685571822e-06,2.6145842942545033e-07,8.522838878603385e-08,-1.0612119013714586e-06,2.081224254780899e-06
Bicamada,KCl,0.1,0.03,10,1,42,neg,8.127881786397968e-05,2.9863142275805214e-06,1.3029913740562432e-07,2.442467823734754e-08,3.0878607376272206e-06,2.2304289279808407e-06
Bicamada,KCl,0.1,0.03,10,1,43,neg,8.133318586563594e-05,2.9729138122839175e-06,5.436800165625755e-08,1.5057062581537928e-08,1.530417243905282e-06,1.304211901841257e-06
Bicamada,KCl,0.1,0.03,10,1,44,neg,8.136957861400636e-05,2.9720922331927385e-06,3.6392748370417394e-08,1.9948064511649264e-08,2.0615638039950244e-06,3.2025662359297013e-06
Bicamada,KCl,0.1,0.03,10,1,45,neg,8.140188068258188e-05,2.9657888749963387e-06,3.2302068575518206e-08,1.455182121793017e-08,1.9240193103469134e-06,2.946532337518994e-06
Bicamada,KCl,0.1,0.03,10,1,46,neg,8.141906922295068e-05,2.9585620224224878e-06,1.718854036880657e-08,1.2994025762368163e-08,2.781141121002312e-06,3.973996979657094e-06
Bicamada,KCl,0.1,0.03,10,1,47,neg,8.144827734213322e-05,2.95956930840656e-06,2.9208119182537e-08,5.102885563737267e-09,3.943155392802389e-06,2.036960308839475e-06
Bicamada,KCl,0.1,0.03,10,1,48,neg,8.145962109059231e-05,2.9638070119400745e-06,1.1343748459087996e-08,7.466062760778128e-09,4.145698901421215e-06,2.52660946334399e-06
Bicamada,KCl,0.1,0.03,10,1,49,neg,8.14787875545638e-05,2.9696067701911365e-06,1.9166463971482733e-08,7.6406902784755e-09,5.172917158608656e-06,3.3123412289713817e-06
Bicamada,KCl,0.1,0.03,10,1,50,neg,8.149376443119156e-05,2.964437554156555e-06,1.497687662777477e-08,5.32086595286789e-09,3.5107297717039032e-06,2.9127006444040448e-06
Bicamada,KCl,0.1,0.03,10,1,51,pos,8.112567146175327e-05,3.0183969610755025e-06,-3.6809296943828945e-07,9.107525283185253e-08,-9.611201378142903e-07,4.433088777221127e-06
Bicamada,KCl,0.1,0.03,10,1,52,pos,8.105350305716759e-05,3.029301808421511e-06,-7.21684045856909e-08,3.062117220988601e-08,3.520045162044444e-07,5.7495289794390646e-06
Bicamada,KCl,0.1,0.03,10,1,53,pos,8.101767207335797e-05,3.0324778895989547e-06,-3.5830983809617804e-08,9.341901089414418e-09,-2.7858230881007987e-07,4.233532423320771e-06
Bicamada,KCl,0.1,0.03,10,1,54,pos,8.098574880932574e-05,3.031319109163892e-06,-3.192326403222978e-08,1.1665969410258966e-09,1.0163489588199436e-06,3.1109500389326597e-06
Bicamada,KCl,0.1,0.03,10,1,55,pos,8.09623992760559e-05,3.029452449387872e-06,-2.3349533269841533e-08,4.26653237656667e-09,6.156804525160178e-07,5.220936089052004e-06
Bicamada,KCl,0.1,0.03,10,1,56,pos,8.094696401409844e-05,3.0316745413389237e-06,-1.543526195746381e-08,7.031788581370714e-09,-1.2546232005023552e-06,4.506208344241314e-06
Bicamada,KCl,0.1,0.03,10,1,57,pos,8.093421365629183e-05,3.029137318950975e-06,-1.2750357806604976e-08,4.014301296107153e-09,-1.0178666999978694e-06,1.5286091943404204e-06
Bicamada,KCl,0.1,0.03,10,1,58,pos,8.091685488883134e-05,3.0324793509164287e-06,-1.7358767460488405e-08,4.524313974023212e-09,4.501686688391333e-07,1.9715570084148875e-06
Bicamada,KCl,0.1,0.03,10,1,59,pos,8.090899882517988e-05,3.0306818144193626e-06,-7.85606365146426e-09,9.222556119992512e-09,6.619392875560452e-08,2.385525326619892e-06
Bicamada,KCl,0.1,0.03,10,1,60,pos,8.090022098864817e-05,3.0365642453861874e-06,-8.777836531711122e-09,5.8825600960179244e-09,8.276378564545149e-07,8.637752410083751e-07
Bicamada,KCl,0.1,0.03,10,1,61,neg,8.116471569034427e-05,2.9973987207150456e-06,2.644947016960987e-07,9.078174602328915e-08,3.0925981914671757e-06,6.246937529291127e-07
Bicamada,KCl,0.1,0.03,10,1,62,neg,8.128060956854218e-05,2.981490818927003e-06,1.1589387819791381e-07,2.1763211616373205e-08,2.897916698911591e-06,2.463471809462833e-06
Bicamada,KCl,0.1,0.03,10,1,63,neg,8.134531261324203e-05,2.973075570588013e-06,6.470304469985423e-08,1.1471424110019007e-08,3.711147467978684e-06,4.040054480597491e-06
Bicamada,KCl,0.1,0.03,10,1,64,neg,8.137961587332636e-05,2.97679678759494e-06,3.430326008431924e-08,3.815051170898214e-09,3.1794471662927094e-06,1.8653005787512671e-06
Bicamada,KCl,0.1,0.03,10,1,65,neg,8.141192453573846e-05,2.9630723262460498e-06,3.230866241210606e-08,1.7529508034132265e-08,3.257480708613214e-06,2.0502762541748675e-06
Bicamada,KCl,0.1,0.03,10,1,66,neg,8.143315661376012e-05,2.9666285248907507e-06,2.1232078021663863e-08,8.907549519270597e-09,3.2108419211745055e-06,2.747462601016949e-06
Bicamada,KCl,0.1,0.03,10,1,67,neg,8.14502636785619e-05,2.9746357138048644e-06,1.7107064801772747e-08,8.018770998309776e-09,4.395553595172264e-06,1.6271990027055347e-06
Bicamada,KCl,0.1,0.03,10,1,68,neg,8.147273001668509e-05,2.9677032463899703e-06,2.246633812319939e-08,1.1992561900281797e-08,4.196199343380203e-06,1.0641288964880294e-06
Bicamada,KCl,0.1,0.03,10,1,69,neg,8.148445158440154e-05,2.969408425329119e-06,1.1721567716444981e-08,3.1238881681214012e-09,4.634857961445592e-06,1.3540059872739149e-06
Bicamada,KCl,0.1,0.03,10,1,70,neg,8.150233937461356e-05,2.9652078648760973e-06,1.7887790212019656e-08,6.202197627185836e-09,5.758259217957342e-06,3.0901145905522693e-06
Bicamada,KCl,0.1,0.03,10,1,71,pos,8.113606077131408e-05,3.0097490106849408e-06,-3.662786032994821e-07,8.782769825121733e-08,1.5939733841793943e-06,4.789572515271231e-06
Bicamada,KCl,0.1,0.03,10,1,72,pos,8.105810532773224e-05,3.0255525785272115e-06,-7.795544358183785e-08,2.7053077942938652e-08,1.2345270167481175e-06,4.810822253036299e-06
Bicamada,KCl,0.1,0.03,10,1,73,pos,8.102132149664006e-05,3.030800477180743e-06,-3.678383109217975e-08,7.361261657508012e-09,2.244015909756284e-07,1.6847137952122572e-06
Bicamada,KCl,0.1,0.03,10,1,74,pos,8.099585246175896e-05,3.0392886059575635e-06,-2.5469034881098196e-08,2.6704246816735467e-08,4.1261076882836235e-07,4.0299566501226413e-07
Bicamada,KCl,0.1,0.03,10,1,75,pos,8.09710469032628e-05,3.0313089974701524e-06,-2.4805558496154848e-08,8.249843158296115e-09,2.089517773712039e-08,4.88618574920785e-06
Bicamada,KCl,0.1,0.03,10,1,76,pos,8.095775456240517e-05,3.0353656406075272e-06,-1.3292340857636494e-08,4.679861341292523e-09,-1.374598871693252e-06,6.6138139722648235e-06
Bicamada,KCl,0.1,0.03,10,1,77,pos,8.093382833370318e-05,3.033011635345614e-06,-2.392622870199072e-08,3.2697152805469647e-09,9.14884799412817e-07,3.6201970305386428e-06
Bicamada,KCl,0.1,0.03,10,1,78,pos,8.091988358197948e-05,3.0347704761606485e-06,-1.3944751723708274e-08,8.203581743790031e-09,1.3670483128920465e-06,1.198941355274736e-06
Bicamada,KCl,0.1,0.03,10,1,79,pos,8.091425024758792e-05,3.040986388968222e-06,-5.63333439155637e-09,8.616458384044695e-09,5.622569833716069e-07,3.2116003331216226e-06
Bicamada,KCl,0.1,0.03,10,1,80,pos,8.089857919912902e-05,3.041858992431961e-06,-1.567104845889844e-08,1.8770345001142103e-09,-2.9420685725206996e-06,1.9163455216874986e-06
Bicamada,KCl,0.1,0.03,10,1,81,neg,8.116765767833083e-05,2.9924657016585026e-06,2.6907847920180455e-07,9.281663974927603e-08,2.2412042153942095e-06,2.332732715299901e-06
Bicamada,KCl,0.1,0.03,10,1,82,neg,8.129123898470425e-05,2.9842695728030865e-06,1.2358130637342887e-07,2.436866177156994e-08,2.3738315074651266e-06,4.723983413571985e-06
Bicamada,KCl,0.1,0.03,10,1,83,neg,8.134183902560228e-05,2.9764688762542365e-06,5.060004089803746e-08,9.369653682505986e-09,2.8076734090401166e-06,5.405178368358321e-06
Bicamada,KCl,0.1,0.03,10,1,84,neg,8.139084646548629e-05,2.974176562084084e-06,4.900743988400791e-08,2.3589349517301882e-09,6.142429574488788e-06,3.733385950342275e-06
Bicamada,KCl,0.1,0.03,10,1,85,neg,8.142199582531855e-05,2.9660819244512017e-06,3.114935983224617e-08,1.2807237633503834e-08,5.296622565357243e-06,3.4990661074905355e-06
Bicamada,KCl,0.1,0.03,10,1,86,neg,8.144521431556011e-05,2.967447056590641e-06,2.3218490241561085e-08,4.487475821639204e-09,6.904290353319292e-06,6.925221834683747e-06
Bicamada,KCl,0.1,0.03,10,1,87,neg,8.146149828765677e-05,2.9666513343319253e-06,1.6283972096668247e-08,3.9019291792785695e-09,8.894262896910689e-06,7.293499008566272e-06
Bicamada,KCl,0.1,0.03,10,1,88,neg,8.147716728975259e-05,2.968390977343214e-06,1.566900209581945e-08,4.2631585760612235e-09,6.367633202419749e-06,3.720047160660423e-06
Bicamada,KCl,0.1,0.03,10,1,89,neg,8.149056240351153e-05,2.9632172433793185e-06,1.3395113758936837e-08,8.294166095704509e-09,5.884443373312908e-06,4.102359251978404e-06
Bicamada,KCl,0.1,0.03,10,1,90,neg,8.151330856283796e-05,2.9658683588388655e-06,2.274615932644034e-08,2.926014665799514e-09,6.394833269783566e-06,5.045543291444177e-06
Bicamada,KCl,0.1,0.03,10,1,91,pos,8.114214415400056e-05,3.025113458292309e-06,-3.7116440883740626e-07,1.000044018011002e-07,2.61315334793936e-06,1.3353967698050589e-06
Bicamada,KCl,0.1,0.03,10,1,92,pos,8.107482290142798e-05,3.03502057664642e-06,-6.732125257258305e-08,1.5846054244692174e-08,1.1996752612628628e-06,3.7032158055727302e-06
Bicamada,KCl,0.1,0.03,10,1,93,pos,8.10251392522332e-05,3.0327568358298448e-06,-4.968364919477608e-08,9.979194045864864e-09,-1.8202110000675672e-06,2.977395769757967e-06
Bicamada,KCl,0.1,0.03,10,1,94,pos,8.09982690649728e-05,3.035986705924796e-06,-2.6870187260404545e-08,8.54689845850872e-09,-9.739779859838239e-07,4.327624693121904e-06
Bicamada,KCl,0.1,0.03,10,1,95,pos,8.097541459998563e-05,3.038341397750955e-06,-2.285446498717647e-08,9.460921097885982e-09,-1.4741840998694702e-06,4.302385198188768e-06
Bicamada,KCl,0.1,0.03,10,1,96,pos,8.096032024695887e-05,3.035123417226765e-06,-1.5094353026749257e-08,3.86218896406462e-09,-6.970715755079507e-07,2.931959800489334e-06
Bicamada,KCl,0.1,0.03,10,1,97,pos,8.09467414910614e-05,3.0406860144761132e-06,-1.3578755897469819e-08,7.450605587308311e-09,6.486608403513469e-07,2.7290213817402937e-06
Bicamada,KCl,0.1,0.03,10,1,98,pos,8.092918362005246e-05,3.0413681913481485e-06,-1.7557871008951526e-08,5.844343072450639e-09,-1.4843032174401442e-06,3.0779127023994014e-06
Bicamada,KCl,0.1,0.03,10,1,99,pos,8.091605665564809e-05,3.0505144173560757e-06,-1.3126964404364116e-08,1.0691364473956068e-08,-1.8852474535750003e-06,1.8287469630042241e-06
Bicamada,KCl,0.1,0.03,10,1,100,pos,8.090886224939216e-05,3.0450076329650503e-06,-7.194406255924453e-09,1.361433461466864e-08,-1.8004280267872707e-06,1.5250397482135489e-06
Bicamada,KCl,0.1,0.03,10,1,101,neg,8.117165619599594e-05,2.9964590973147636e-06,2.6279394660377875e-07,9.490785931568403e-08,7.436682600489936e-07,3.3478053347892285e-06
Bicamada,KCl,0.1,0.03,10,1,102,neg,8.129464292020809e-05,2.9818887089815417e-06,1.2298672421214482e-07,2.6302459600919534e-08,1.9411528878301317e-06,1.8358224607048166e-06
Bicamada,KCl,0.1,0.03,10,1,103,neg,8.136005552235777e-05,2.973496049585787e-06,6.54126021496874e-08,8.424857676038272e-09,3.649367403207603e-06,2.6090862491451663e-06
Bicamada,KCl,0.1,0.03,10,1,104,neg,8.139018791553099e-05,2.97212573855748e-06,3.0132393173213736e-08,3.729983546178942e-09,2.830285385441514e-06,7.963373831787824e-07
Bicamada,KCl,0.1,0.03,10,1,105,neg,8.142050016128148e-05,2.9792280846917274e-06,3.031224575048933e-08,1.2715630118561702e-08,1.6686472271169063e-06,1.2193332711164022e-06
Bicamada,KCl,0.1,0.03,10,1,106,neg,8.144679524472546e-05,2.9660034039830277e-06,2.6295083443983458e-08,1.3324985715054555e-08,4.001901153527708e-06,1.295081359087537e-06
Bicamada,KCl,0.1,0.03,10,1,107,neg,8.146808977471665e-05,2.9626771902282323e-06,2.1294529991185602e-08,8.849628672892356e-09,5.33726428981136e-06,1.566661615494482e-06
Bicamada,KCl,0.1,0.03,10,1,108,neg,8.148431728235057e-05,2.959735305767861e-06,1.6227507633933175e-08,3.515046132805523e-09,6.684998389482851e-06,2.965124166260106e-06
Bicamada,KCl,0.1,0.03,10,1,109,neg,8.150263041291812e-05,2.958826496703471e-06,1.8313130567548797e-08,1.0081261857744842e-09,7.565748563338661e-06,8.566647218562814e-07
Bicamada,KCl,0.1,0.03,10,1,110,neg,8.151438775409285e-05,2.962866631131732e-06,1.1757341174719235e-08,9.098097570861398e-09,5.7708946454769075e-06,1.4304323449087356e-06
Bicamada,KCl,0.1,0.03,10,1,111,pos,8.115005683369721e-05,3.021384244139422e-06,-3.6433092039563536e-07,9.950325365189547e-08,-1.6177486429577923e-07,6.390346401224994e-07
Bicamada,KCl,0.1,0.03,10,1,112,pos,8.108142060336831e-05,3.0288569959443285e-06,-6.863623032890092e-08,1.563893084588225e-08,-8.7614569409617e-07,3.2811907499472736e-06
Bicamada,KCl,0.1,0.03,10,1,113,pos,8.103559252958803e-05,3.0296048481916933e-06,-4.5828073780280675e-08,1.9481567036005686e-08,-1.2130098205671196e-06,3.4694387657584084e-06
Bicamada,KCl,0.1,0.03,10,1,114,pos,8.100279546852107e-05,3.0358079925360253e-06,-3.279706106695812e-08,6.209046241445759e-09,-1.1308769872226175e-06,5.099928948726829e-06
Bicamada,KCl,0.1,0.03,10,1,115,pos,8.097461447202174e-05,3.031444780457251e-06,-2.818099649933477e-08,4.594140795380413e-09,-2.7982882982617832e-06,2.905954614604401e-06
Bicamada,KCl,0.1,0.03,10,1,116,pos,8.096628721432353e-05,3.03935575681685e-06,-8.327257698207786e-09,1.1123955914404002e-08,-1.958556832430102e-06,3.3369865397456308e-06
Bicamada,KCl,0.1,0.03,10,1,117,pos,8.094387915965247e-05,3.035574017974907e-06,-2.240805467105626e-08,3.78954210034871e-09,-9.201725512356995e-07,3.4377219572661518e-06
Bicamada,KCl,0.1,0.03,10,1,118,pos,8.093974482411188e-05,3.0357715202928153e-06,-4.1343355405842885e-09,5.250072626693736e-09,-1.1179159355767202e-06,5.909553498701352e-06
Bicamada,KCl,0.1,0.03,10,1,119,pos,8.092371020514595e-05,3.0492120877512812e-06,-1.6034618965927652e-08,1.565993203267762e-08,-1.3415192919721706e-06,5.101655318607837e-06
Bicamada,KCl,0.1,0.03,10,1,120,pos,8.091381315959249e-05,3.0405352164881855e-06,-9.897045553472375e-09,1.0759386719488636e-08,-5.679559941062526e-07,5.381437435876258e-06
Bicamada,KCl,0.1,0.03,10,1,121,neg,8.118106923878561e-05,3.0031533615656368e-06,2.6725607919312705e-07,9.294909531427632e-08,9.171426103566658e-07,5.914251921673128e-06
Bicamada,KCl,0.1,0.03,10,1,122,neg,8.129840216497541e-05,2.981264681026007e-06,1.1733292618979857e-07,2.4107721920129684e-08,4.063381787144258e-06,2.138376517205026e-06
Bicamada,KCl,0.1,0.03,10,1,123,neg,8.135602320180624e-05,2.983385974903888e-06,5.762103683082387e-08,1.2293870007773467e-08,2.3745104818418124e-06,4.4691779752095904e-06
Bicamada,KCl,0.1,0.03,10,1,124,neg,8.139739793477929e-05,2.9728707084908204e-06,4.137473297305405e-08,1.051914695154277e-08,4.4963475078027993e-07,6.342491422104332e-07
Bicamada,KCl,0.1,0.03,10,1,125,neg,8.142610613504075e-05,2.97554694709412e-06,2.870820026146248e-08,6.627348254610771e-09,2.33399781985215e-06,3.211212565216299e-06
Bicamada,KCl,0.1,0.03,10,1,126,neg,8.145145428291774e-05,2.9631326065395714e-06,2.5348147876987543e-08,1.2479600447987065e-08,6.109429250526382e-06,4.893430242751367e-06
Bicamada,KCl,0.1,0.03,10,1,127,neg,8.147031038182224e-05,2.964285442483106e-06,1.8856098904507235e-08,1.1598796308203522e-09,5.223128013362155e-06,3.0946119325532998e-06
Bicamada,KCl,0.1,0.03,10,1,128,neg,8.148593201440235e-05,2.9674118951633226e-06,1.5621632580102112e-08,5.816319212190035e-09,6.034836686525324e-06,3.681063169689115e-06
